GrainID/Step;;;;;;;;;0;80000;160000;240000;320000;400000;480000;560000;640000;720000;800000;880000;960000;1.04e+06;1.12e+06;1.2e+06;1.28e+06;1.36e+06;1.44e+06;1.52e+06;1.6e+06;1.68e+06;1.76e+06;1.84e+06;1.92e+06;2e+06;2.08e+06;2.16e+06;2.24e+06;2.32e+06;2.4e+06;2.48e+06;2.56e+06;2.64e+06;2.72e+06;2.8e+06;2.88e+06;2.96e+06;3.04e+06;3.12e+06;3.2e+06;3.28e+06;3.36e+06;3.44e+06;3.52e+06;3.6e+06;3.68e+06;3.76e+06;3.84e+06;3.92e+06;4e+06;4.08e+06;4.16e+06;4.24e+06;4.32e+06;4.4e+06;4.48e+06;4.56e+06;4.64e+06;4.72e+06;4.8e+06;4.88e+06;4.96e+06;5.04e+06;5.12e+06;5.2e+06;5.28e+06;5.36e+06;5.44e+06;5.52e+06;5.6e+06;5.68e+06;5.76e+06;5.84e+06;5.92e+06;6e+06;6.08e+06;6.16e+06;6.24e+06;6.32e+06;6.4e+06;6.48e+06;6.56e+06;6.64e+06;6.72e+06;6.8e+06;6.88e+06;6.96e+06;7.04e+06;7.12e+06;7.2e+06;7.28e+06;7.36e+06;7.44e+06;7.52e+06;7.6e+06;7.68e+06;7.76e+06;7.84e+06;7.92e+06;8e+06
827;27;91;77;0;0;0.523599;0.785398;2;1;93;203;263;365;488;571;659;704;812;921;941;1039;1160;1222;1286;1361;1421;1513;1666;1716;1721;1813;1879;1965;2045;2125;2219;2263;2390;2444;2559;2626;2644;2723;2802;2838;2887;2979;3024;3162;3215;3238;3342;3407;3511;3591;3622;3684;3778;3824;3864;3968;4023;4147;4211;4239;4325;4401;4431;4505;4593;4635;4772;4826;4859;4939;4991;5094;5150;5179;5242;5295;5377;5436;5507;5573;5610;5697;5727;5807;5864;5938;5962;6032;6074;6122;6172;6200;6238;6285;6324;6359;6390;6416;6445;6471;6497;6520;6522;6522
828;120;99;121;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;723;837;952;976;1082;1211;1275;1343;1427;1490;1594;1765;1825;1832;1936;2015;2112;2208;2306;2423;2479;2649;2720;2875;2967;2992;3105;3218;3268;3347;3481;3548;3764;3850;3889;4050;4152;4327;4450;4504;4603;4736;4809;4871;5013;5097;5283;5377;5413;5540;5649;5696;5792;5909;5966;6152;6225;6262;6387;6473;6613;6710;6752;6833;6941;7052;7163;7273;7378;7452;7570;7648;7746;7864;7992;8040;8149;8231;8352;8429;8510;8599;8706;8805;8887;8959;9026;9113;9197;9275;9346;9379;9382
829;39;161;69;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;995;1111;1249;1315;1389;1477;1542;1651;1832;1894;1901;2011;2093;2195;2295;2392;2509;2567;2728;2801;2946;3032;3056;3158;3255;3308;3372;3483;3549;3715;3791;3819;3942;4025;4154;4243;4289;4358;4463;4528;4565;4679;4744;4876;4943;4965;5053;5128;5162;5214;5297;5338;5458;5510;5523;5600;5658;5732;5797;5821;5858;5925;5981;6046;6099;6151;6198;6253;6303;6351;6420;6487;6513;6566;6616;6680;6717;6762;6812;6873;6930;6982;7034;7076;7138;7192;7239;7282;7301;7302
830;71;163;175;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;996;1108;1245;1313;1384;1473;1538;1647;1829;1894;1901;2011;2097;2198;2303;2404;2527;2589;2765;2845;3000;3096;3120;3234;3347;3404;3476;3607;3682;3882;3970;4001;4148;4247;4400;4513;4555;4646;4774;4831;4887;5024;5086;5262;5330;5363;5485;5565;5602;5693;5788;5830;6001;6051;6094;6201;6257;6383;6447;6481;6557;6633;6727;6810;6898;6981;7030;7143;7199;7301;7402;7520;7561;7660;7735;7829;7906;7982;8047;8140;8226;8308;8381;8452;8546;8645;8749;8858;8976;9035
831;193;164;71;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;996;1109;1248;1317;1391;1481;1548;1658;1842;1908;1914;2025;2111;2216;2322;2418;2544;2603;2778;2856;3014;3111;3133;3241;3358;3407;3479;3619;3687;3897;3981;4017;4161;4262;4413;4534;4572;4665;4804;4858;4924;5067;5135;5327;5408;5449;5577;5675;5720;5826;5941;5995;6199;6263;6317;6442;6521;6683;6775;6825;6920;7026;7152;7271;7389;7508;7588;7740;7829;7967;8124;8302;8363;8528;8649;8831;8965;9115;9281;9497;9703;9905;10104;10294;10534;10769;11018;11251;11490;11537
832;129;163;106;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1253;1325;1400;1494;1563;1677;1869;1939;1946;2061;2147;2255;2359;2461;2582;2643;2811;2887;3033;3124;3148;3250;3355;3409;3475;3597;3666;3856;3938;3967;4106;4204;4351;4464;4511;4598;4730;4799;4848;4988;5069;5243;5334;5365;5484;5586;5626;5712;5826;5875;6056;6119;6154;6268;6341;6469;6548;6583;6651;6725;6809;6885;6962;7029;7079;7160;7210;7285;7369;7457;7491;7572;7631;7717;7778;7843;7918;8007;8091;8171;8244;8314;8397;8480;8567;8645;8693;8700
833;193;172;38;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1326;1403;1495;1563;1677;1865;1927;1935;2050;2134;2240;2345;2448;2574;2632;2813;2888;3041;3135;3156;3269;3377;3425;3498;3621;3682;3868;3941;3972;4104;4188;4317;4410;4451;4517;4623;4681;4718;4830;4892;5016;5081;5106;5183;5254;5287;5336;5409;5448;5544;5583;5599;5654;5693;5752;5792;5811;5845;5878;5922;5951;5987;6009;6022;6046;6055;6075;6089;6103;6107;6121;6130;6135;6147;6152;6160;6169;6177;6184;6189;6193;6196;6198;6200;6200;6200;6200
834;65;78;28;0;0;0.523599;0.785398;2;1;93;203;263;361;477;557;641;680;776;866;885;960;1053;1102;1143;1202;1238;1304;1410;1453;1456;1513;1564;1617;1676;1731;1789;1827;1903;1948;2016;2063;2074;2124;2173;2198;2231;2284;2315;2403;2437;2455;2518;2551;2621;2659;2677;2721;2768;2792;2823;2879;2907;2987;3019;3039;3086;3125;3145;3180;3228;3250;3331;3359;3380;3428;3464;3527;3570;3593;3626;3672;3724;3774;3825;3873;3910;3972;4014;4070;4139;4211;4238;4303;4351;4425;4473;4534;4597;4673;4741;4807;4875;4943;5026;5109;5186;5258;5315;5326
835;170;13;39;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1328;1405;1498;1567;1681;1869;1929;1937;2049;2130;2231;2331;2427;2543;2597;2761;2834;2975;3065;3085;3186;3292;3341;3404;3526;3591;3766;3842;3864;4001;4090;4233;4333;4380;4461;4580;4650;4694;4833;4912;5083;5175;5207;5327;5435;5482;5563;5694;5757;5960;6042;6079;6220;6318;6471;6588;6641;6727;6858;6993;7136;7262;7394;7492;7639;7754;7886;8070;8252;8325;8474;8596;8781;8892;9043;9185;9368;9547;9708;9854;9990;10159;10287;10401;10466;10490;10490
836;12;118;179;1;0;0.523599;0.785398;2;1;93;203;263;360;472;550;628;667;757;845;863;938;1035;1082;1129;1186;1231;1298;1415;1459;1464;1529;1580;1644;1704;1768;1837;1874;1972;2017;2103;2157;2172;2233;2296;2329;2363;2435;2476;2579;2628;2640;2716;2769;2844;2902;2930;2971;3039;3081;3105;3174;3220;3296;3344;3359;3413;3462;3485;3522;3571;3595;3666;3694;3706;3747;3774;3819;3845;3857;3885;3911;3944;3967;3995;4014;4028;4054;4064;4083;4095;4113;4114;4127;4129;4133;4134;4135;4135;4135;4135;4135;4135;4135;4135;4135;4135;4135;4135;4135
837;95;44;148;0;0;0.523599;0.785398;2;1;93;202;256;349;455;530;611;650;746;845;857;951;1065;1119;1182;1251;1305;1395;1542;1590;1597;1696;1765;1852;1936;2016;2121;2157;2312;2372;2508;2592;2610;2702;2801;2837;2903;3024;3072;3254;3325;3361;3494;3585;3730;3832;3874;3963;4087;4143;4206;4342;4408;4591;4669;4707;4825;4917;4949;5040;5146;5177;5359;5401;5451;5556;5609;5736;5796;5829;5900;5968;6045;6119;6190;6253;6295;6370;6414;6469;6532;6604;6622;6675;6709;6760;6781;6810;6831;6852;6869;6881;6892;6899;6908;6917;6923;6929;6930;6930
838;102;27;29;0;0;0.523599;0.785398;2;1;93;197;250;335;439;511;587;622;712;804;821;909;1013;1062;1117;1180;1228;1306;1437;1482;1487;1560;1615;1686;1752;1821;1893;1931;2035;2079;2168;2216;2230;2296;2347;2378;2413;2466;2502;2592;2630;2647;2709;2749;2813;2858;2883;2914;2966;2998;3018;3070;3104;3167;3203;3216;3258;3295;3311;3344;3383;3404;3464;3489;3504;3542;3568;3615;3640;3657;3680;3707;3744;3773;3799;3821;3835;3855;3869;3885;3902;3922;3926;3939;3946;3960;3969;3975;3986;3996;4004;4008;4009;4010;4011;4011;4011;4011;4011;4011
839;76;53;167;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;724;837;953;974;1078;1206;1271;1339;1423;1484;1585;1754;1814;1820;1920;1997;2089;2181;2273;2380;2437;2589;2656;2789;2868;2890;2989;3080;3125;3190;3298;3353;3528;3592;3626;3754;3829;3970;4061;4102;4188;4301;4354;4414;4542;4608;4781;4855;4892;5010;5100;5140;5235;5340;5390;5568;5629;5676;5785;5851;5988;6064;6100;6182;6264;6359;6448;6527;6609;6652;6744;6786;6861;6926;7007;7027;7091;7123;7175;7214;7249;7285;7331;7371;7408;7441;7469;7500;7527;7551;7562;7563;7563
840;53;78;189;1;0;0.523599;0.785398;2;1;84;172;217;291;383;444;509;542;620;700;716;788;874;918;961;1017;1057;1122;1225;1259;1262;1322;1367;1419;1473;1523;1584;1613;1696;1735;1809;1855;1865;1919;1971;1994;2029;2085;2116;2210;2246;2264;2335;2377;2453;2502;2523;2570;2628;2654;2686;2755;2786;2878;2915;2936;2997;3042;3064;3114;3170;3194;3290;3317;3345;3401;3433;3504;3538;3558;3599;3637;3687;3731;3773;3812;3829;3885;3905;3949;3983;4032;4042;4089;4114;4147;4181;4206;4241;4281;4318;4352;4387;4419;4454;4493;4535;4576;4613;4632
841;81;5;111;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;996;1112;1252;1317;1393;1479;1545;1650;1822;1878;1885;1987;2060;2153;2241;2331;2433;2485;2631;2699;2825;2905;2925;3016;3105;3153;3211;3314;3375;3534;3605;3628;3752;3831;3960;4052;4096;4166;4278;4341;4381;4508;4579;4727;4806;4834;4936;5028;5070;5143;5249;5302;5465;5534;5563;5675;5753;5876;5965;6003;6072;6168;6266;6360;6452;6545;6614;6719;6792;6888;7006;7132;7182;7288;7369;7500;7578;7674;7774;7899;8019;8132;8239;8344;8475;8612;8761;8911;9093;9293
842;136;21;184;0;0;0.523599;0.785398;2;1;93;203;263;365;491;578;670;716;828;942;964;1068;1195;1259;1321;1405;1464;1568;1734;1794;1800;1898;1978;2069;2166;2252;2359;2414;2563;2635;2765;2851;2871;2963;3057;3103;3160;3265;3326;3486;3561;3588;3703;3785;3904;3998;4029;4103;4215;4257;4305;4427;4475;4631;4690;4719;4826;4897;4928;5009;5086;5122;5258;5300;5334;5415;5463;5559;5616;5645;5696;5757;5825;5889;5955;6014;6058;6128;6176;6237;6319;6395;6426;6488;6539;6611;6660;6713;6768;6836;6900;6955;7002;7044;7086;7127;7170;7206;7237;7243
843;6;19;82;1;0;0.523599;0.785398;2;1;43;89;116;164;210;249;291;307;355;403;411;464;523;547;582;614;644;683;764;788;793;845;877;925;963;1009;1053;1077;1158;1189;1265;1301;1314;1368;1411;1435;1472;1521;1551;1646;1681;1700;1771;1812;1892;1940;1965;2012;2069;2102;2133;2209;2248;2350;2395;2417;2487;2543;2570;2624;2691;2724;2845;2885;2910;2989;3037;3130;3185;3209;3263;3321;3388;3456;3516;3578;3616;3681;3718;3773;3825;3891;3909;3962;3994;4033;4058;4080;4100;4123;4140;4152;4160;4165;4170;4175;4177;4177;4177;4177
844;108;139;87;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;996;1110;1250;1321;1394;1487;1553;1660;1840;1904;1910;2011;2092;2189;2287;2382;2494;2550;2703;2778;2916;3004;3027;3129;3229;3279;3347;3461;3529;3712;3790;3825;3964;4053;4211;4316;4364;4458;4586;4651;4714;4867;4945;5142;5231;5272;5406;5517;5564;5668;5798;5851;6072;6145;6202;6341;6433;6610;6720;6772;6880;7005;7154;7294;7439;7577;7670;7861;7971;8151;8351;8594;8675;8904;9074;9325;9524;9736;9983;10308;10634;10963;11297;11642;12140;12721;13429;14348;15550;17747
845;90;102;46;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1109;1245;1314;1385;1472;1536;1642;1813;1878;1884;1985;2065;2161;2256;2347;2455;2514;2669;2742;2881;2969;2994;3093;3194;3248;3312;3434;3501;3689;3770;3802;3946;4041;4198;4310;4361;4451;4591;4666;4727;4888;4976;5184;5288;5330;5479;5605;5657;5772;5918;5985;6214;6296;6340;6495;6593;6771;6887;6933;7037;7171;7306;7452;7582;7729;7830;7996;8112;8261;8454;8673;8749;8915;9043;9244;9363;9532;9684;9887;10081;10271;10452;10636;10880;11150;11472;11840;12356;13309
846;50;18;191;1;0;0.523599;0.785398;2;1;93;203;263;359;480;560;645;686;788;890;910;1004;1114;1168;1228;1298;1348;1432;1576;1622;1628;1711;1772;1845;1919;1990;2081;2119;2251;2304;2407;2475;2486;2561;2640;2666;2720;2809;2852;2990;3046;3069;3165;3233;3334;3412;3439;3505;3598;3643;3686;3790;3843;3978;4045;4075;4163;4244;4276;4349;4443;4484;4645;4699;4741;4844;4913;5034;5116;5153;5223;5319;5414;5507;5587;5661;5720;5803;5865;5938;6027;6114;6146;6219;6278;6353;6406;6458;6503;6565;6614;6653;6683;6709;6751;6775;6797;6812;6816;6816
847;190;107;146;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;992;1108;1242;1302;1376;1457;1521;1621;1789;1849;1856;1956;2034;2130;2224;2319;2426;2485;2640;2715;2856;2945;2970;3073;3174;3230;3296;3416;3489;3681;3766;3800;3950;4046;4212;4327;4385;4481;4625;4708;4770;4935;5030;5251;5362;5411;5560;5693;5755;5871;6030;6108;6365;6466;6520;6695;6813;7019;7154;7214;7324;7461;7606;7744;7877;8004;8097;8237;8332;8445;8581;8739;8780;8905;8985;9117;9199;9287;9396;9518;9627;9725;9816;9899;10011;10096;10189;10271;10352;10390
848;24;111;191;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;846;970;993;1105;1241;1309;1380;1469;1532;1641;1822;1886;1892;2001;2085;2184;2288;2385;2505;2565;2730;2808;2951;3046;3070;3174;3281;3335;3395;3510;3579;3748;3832;3857;3990;4079;4209;4298;4344;4414;4515;4582;4620;4730;4800;4934;5005;5031;5121;5203;5235;5305;5392;5430;5565;5613;5642;5727;5784;5887;5947;5979;6040;6101;6182;6249;6323;6392;6441;6532;6582;6663;6749;6855;6893;6992;7063;7172;7249;7334;7435;7557;7675;7792;7909;8020;8176;8345;8560;8811;9184;10038
849;140;47;177;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3272;3392;3421;3558;3702;3769;3857;4027;4116;4364;4474;4509;4694;4819;5010;5149;5213;5320;5474;5567;5629;5796;5897;6107;6219;6261;6403;6528;6578;6682;6825;6886;7111;7189;7238;7386;7481;7656;7764;7818;7924;8046;8190;8317;8455;8580;8673;8837;8937;9085;9249;9428;9493;9648;9759;9920;10025;10143;10273;10426;10563;10689;10807;10906;11025;11137;11242;11317;11363;11365
850;137;58;68;0;0;0.523599;0.785398;2;1;93;203;263;365;488;571;659;704;811;916;936;1028;1144;1202;1262;1332;1387;1473;1616;1660;1666;1751;1811;1888;1964;2039;2130;2168;2289;2339;2445;2506;2522;2594;2666;2697;2744;2828;2867;2986;3027;3045;3125;3171;3252;3308;3331;3379;3444;3475;3499;3569;3601;3682;3719;3735;3792;3836;3854;3895;3946;3968;4053;4076;4095;4149;4178;4241;4275;4289;4324;4365;4406;4450;4487;4524;4549;4592;4624;4662;4705;4750;4768;4808;4838;4880;4907;4937;4970;5009;5046;5083;5115;5145;5183;5213;5253;5286;5307;5310
851;34;62;154;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1894;1964;1972;2092;2184;2294;2406;2512;2638;2706;2879;2965;3121;3223;3250;3364;3481;3542;3611;3746;3826;4029;4124;4157;4312;4413;4580;4694;4743;4840;4969;5039;5099;5240;5321;5508;5599;5635;5758;5861;5908;5995;6110;6164;6350;6421;6458;6577;6662;6796;6895;6932;7012;7122;7227;7341;7438;7543;7620;7730;7812;7907;8022;8145;8191;8288;8354;8464;8519;8599;8675;8763;8841;8910;8966;9012;9067;9105;9149;9193;9230;9237
852;18;79;156;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2986;3082;3270;3390;3422;3562;3704;3776;3868;4034;4130;4392;4510;4554;4755;4886;5103;5255;5322;5449;5630;5726;5804;6006;6117;6376;6507;6561;6735;6889;6956;7087;7270;7352;7642;7749;7815;8007;8136;8362;8514;8584;8715;8885;9068;9248;9418;9583;9703;9899;10029;10207;10411;10637;10712;10906;11040;11247;11386;11542;11709;11914;12080;12211;12322;12420;12523;12617;12695;12761;12803;12813
853;8;55;87;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1896;1968;1976;2099;2194;2311;2427;2544;2680;2751;2947;3039;3216;3328;3358;3490;3620;3688;3771;3924;4012;4246;4352;4388;4570;4693;4882;5022;5083;5189;5355;5445;5511;5694;5795;6006;6114;6154;6293;6416;6465;6563;6696;6760;6954;7035;7071;7191;7275;7401;7491;7526;7597;7684;7778;7861;7945;8018;8072;8153;8205;8277;8352;8435;8457;8529;8570;8630;8674;8705;8748;8794;8831;8867;8900;8931;8961;8992;9015;9029;9029;9029
854;63;113;70;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2703;2775;2979;3074;3254;3366;3395;3519;3648;3713;3789;3931;4013;4216;4314;4343;4498;4603;4759;4875;4935;5019;5153;5239;5284;5431;5522;5701;5801;5836;5957;6070;6121;6206;6339;6403;6597;6678;6710;6840;6935;7078;7182;7225;7300;7409;7513;7621;7720;7819;7889;8003;8080;8187;8306;8430;8480;8588;8673;8791;8875;8961;9062;9186;9299;9411;9518;9624;9764;9908;10090;10314;10549;10772
855;85;97;12;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1898;1970;1978;2100;2195;2310;2424;2537;2667;2731;2917;2998;3161;3257;3283;3401;3513;3568;3642;3775;3844;4045;4129;4160;4315;4414;4574;4693;4744;4831;4976;5052;5108;5270;5360;5549;5656;5693;5821;5943;5995;6094;6229;6300;6503;6599;6638;6776;6878;7039;7146;7195;7293;7409;7539;7663;7779;7900;7978;8117;8200;8319;8443;8591;8628;8749;8821;8934;9005;9080;9168;9257;9338;9410;9467;9513;9567;9595;9612;9620;9623;9623
856;138;65;21;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;970;994;1101;1233;1300;1368;1451;1515;1616;1784;1844;1851;1951;2028;2124;2217;2311;2420;2473;2632;2700;2837;2920;2937;3037;3137;3170;3240;3358;3402;3583;3642;3673;3807;3877;4019;4104;4140;4227;4332;4383;4442;4561;4624;4791;4866;4905;5007;5098;5143;5225;5330;5385;5560;5633;5668;5783;5868;6004;6104;6148;6232;6345;6464;6581;6696;6816;6907;7046;7153;7284;7453;7635;7703;7857;7971;8150;8254;8378;8510;8667;8801;8918;9024;9116;9216;9294;9358;9397;9413;9414
857;80;114;197;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1403;1499;1568;1686;1880;1952;1959;2075;2168;2277;2386;2493;2614;2681;2851;2935;3086;3183;3210;3325;3434;3494;3565;3686;3759;3946;4029;4061;4205;4295;4450;4552;4597;4685;4804;4871;4924;5050;5123;5275;5358;5389;5487;5574;5617;5688;5782;5831;5975;6036;6065;6158;6223;6335;6408;6442;6505;6582;6659;6736;6809;6877;6924;7004;7052;7124;7205;7291;7320;7390;7442;7505;7549;7597;7639;7690;7736;7779;7811;7838;7872;7903;7934;7957;7970;7971
858;1;67;30;1;0;0.523599;0.785398;2;1;89;180;227;304;384;441;498;522;584;649;657;720;785;816;851;892;919;969;1040;1063;1066;1110;1140;1183;1221;1259;1295;1314;1372;1397;1449;1479;1487;1525;1551;1568;1599;1628;1648;1709;1734;1752;1789;1808;1860;1883;1899;1929;1957;1976;2000;2032;2048;2102;2120;2137;2168;2188;2198;2225;2247;2253;2293;2298;2307;2325;2332;2352;2361;2366;2374;2381;2388;2396;2402;2408;2409;2414;2416;2420;2425;2429;2431;2433;2437;2438;2441;2444;2446;2450;2455;2459;2463;2467;2471;2479;2486;2493;2504;2515
859;93;177;19;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1502;1574;1690;1881;1949;1956;2067;2155;2258;2362;2461;2574;2632;2774;2843;2963;3043;3061;3140;3228;3269;3316;3410;3464;3590;3652;3671;3761;3826;3923;3992;4026;4079;4151;4194;4226;4308;4354;4460;4512;4528;4593;4643;4667;4716;4769;4799;4881;4917;4929;4974;5007;5057;5092;5108;5133;5163;5198;5225;5252;5277;5297;5323;5339;5362;5386;5408;5416;5435;5447;5469;5476;5485;5493;5500;5505;5509;5512;5516;5519;5520;5521;5521;5521;5521
860;193;104;199;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1571;1691;1890;1962;1969;2086;2182;2290;2403;2512;2640;2709;2886;2974;3132;3234;3261;3380;3493;3555;3628;3757;3832;4036;4121;4156;4306;4401;4562;4668;4717;4804;4928;4998;5054;5192;5274;5445;5534;5567;5688;5793;5837;5933;6050;6104;6294;6363;6404;6526;6605;6756;6843;6885;6980;7075;7187;7278;7373;7460;7514;7628;7683;7783;7863;7973;7996;8089;8143;8231;8289;8344;8410;8486;8552;8615;8676;8729;8787;8840;8879;8910;8920;8920
861;169;86;37;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3275;3395;3427;3571;3715;3787;3883;4057;4153;4429;4549;4597;4813;4957;5197;5371;5451;5595;5811;5931;6027;6279;6423;6758;6931;7002;7240;7452;7545;7735;7991;8114;8544;8708;8804;9100;9301;9666;9909;10020;10248;10531;10847;11157;11467;11780;11998;12397;12645;12998;13405;13861;14022;14409;14685;15106;15385;15672;15982;16338;16622;16857;17050;17203;17385;17541;17694;17848;18011;18223
862;91;29;63;0;0;0.523599;0.785398;2;1;93;201;254;332;426;486;544;571;639;703;711;766;827;852;889;921;951;991;1057;1078;1081;1121;1143;1179;1206;1240;1272;1292;1335;1355;1394;1413;1424;1453;1474;1494;1512;1536;1554;1593;1608;1617;1645;1661;1695;1712;1720;1738;1760;1769;1781;1807;1817;1853;1865;1872;1893;1909;1914;1931;1949;1956;1988;1996;2004;2020;2029;2049;2058;2062;2073;2081;2092;2096;2105;2106;2108;2112;2113;2115;2116;2117;2117;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118;2118
863;135;62;134;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1889;1957;1964;2083;2174;2285;2394;2500;2627;2689;2861;2943;3095;3195;3220;3332;3448;3506;3575;3705;3782;3980;4074;4109;4256;4360;4520;4637;4692;4783;4923;5008;5065;5213;5302;5483;5580;5617;5737;5843;5892;5978;6099;6151;6338;6406;6445;6559;6639;6777;6865;6904;6982;7077;7179;7273;7368;7464;7526;7642;7706;7803;7904;8024;8054;8156;8219;8312;8382;8442;8518;8607;8686;8742;8783;8813;8838;8857;8867;8876;8877;8877
864;122;42;62;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;676;724;839;956;980;1085;1216;1282;1350;1435;1499;1602;1778;1839;1846;1953;2032;2133;2231;2328;2444;2500;2661;2734;2879;2967;2989;3094;3197;3245;3315;3438;3501;3692;3772;3807;3947;4038;4188;4292;4332;4421;4539;4597;4655;4783;4852;5013;5091;5121;5225;5309;5338;5421;5512;5549;5701;5749;5781;5870;5924;6024;6083;6106;6166;6229;6297;6363;6421;6484;6524;6596;6641;6703;6765;6840;6862;6926;6969;7022;7068;7101;7139;7190;7233;7275;7312;7347;7387;7432;7475;7527;7577;7605
865;59;88;70;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;723;838;955;979;1084;1216;1281;1345;1430;1490;1596;1771;1833;1839;1940;2022;2117;2219;2314;2431;2489;2652;2730;2873;2970;2993;3100;3209;3262;3329;3454;3526;3718;3809;3839;3990;4088;4249;4365;4420;4511;4654;4734;4793;4958;5047;5257;5363;5409;5551;5675;5732;5841;5987;6053;6293;6377;6428;6589;6691;6880;7000;7054;7165;7291;7421;7545;7665;7779;7853;7996;8075;8194;8320;8461;8503;8620;8697;8801;8876;8950;9025;9104;9160;9196;9215;9227;9233;9234;9234;9234;9234;9234
866;153;102;198;1;0;0.523599;0.785398;2;1;93;203;263;360;472;549;629;669;767;866;886;974;1082;1135;1189;1255;1306;1384;1519;1567;1572;1648;1707;1776;1844;1912;1991;2032;2141;2192;2287;2350;2366;2434;2504;2538;2582;2663;2706;2831;2883;2902;3001;3057;3161;3225;3260;3319;3399;3450;3486;3580;3634;3756;3818;3845;3928;4002;4037;4094;4181;4227;4358;4417;4431;4524;4592;4680;4758;4784;4831;4915;4978;5060;5123;5196;5265;5325;5392;5435;5516;5587;5616;5660;5701;5756;5777;5815;5841;5872;5900;5922;5938;5952;5971;5985;5995;5998;5998;5998
867;13;138;131;1;0;0.523599;0.785398;2;1;93;203;262;359;477;557;638;677;771;860;876;953;1048;1094;1145;1201;1242;1305;1411;1446;1451;1517;1561;1620;1669;1719;1777;1795;1881;1903;1970;2001;2006;2054;2093;2103;2136;2182;2197;2265;2283;2297;2337;2359;2405;2432;2439;2469;2498;2507;2527;2560;2571;2611;2623;2629;2653;2669;2672;2689;2708;2711;2746;2752;2763;2784;2794;2819;2831;2837;2851;2867;2884;2900;2916;2931;2938;2963;2973;2995;3012;3038;3041;3066;3082;3099;3120;3135;3157;3185;3211;3235;3257;3280;3311;3345;3387;3446;3492;3495
868;27;17;146;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;676;720;833;948;968;1072;1197;1259;1326;1407;1467;1567;1735;1794;1800;1904;1981;2078;2172;2267;2379;2436;2599;2674;2824;2913;2938;3045;3151;3206;3277;3401;3472;3669;3750;3786;3934;4026;4192;4299;4352;4450;4583;4652;4720;4872;4951;5162;5255;5302;5449;5564;5617;5733;5868;5929;6165;6245;6302;6455;6554;6742;6862;6920;7030;7167;7317;7465;7607;7752;7856;8025;8139;8287;8455;8642;8698;8853;8962;9109;9217;9325;9437;9576;9693;9797;9888;9967;10065;10155;10240;10318;10397;10453
